mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,chroma1,chroma2,chroma3,chroma4,chroma5,chroma6,chroma7,chroma8,chroma9,chroma10,chroma11,chroma12,spectral_contrast1,spectral_contrast2,spectral_contrast3,spectral_contrast4,spectral_contrast5,spectral_contrast6,spectral_contrast7,spectral_centroid,tempo,onset_env_mean,onset_env_std,f0_mean,f0_std,label
0.30157810541860813,0.7008845916388291,-0.5017171999675994,0.41367206387165306,-0.49445602102406255,0.41569294173269894,-0.9415518528746505,0.5882234201254544,-0.738407425788886,0.5203711103302896,-0.4664019649517267,0.7734626144663346,0.04398760563931935,0.9493825314936168,-0.4226428634226025,0.08151177956214439,0.3422668092889766,-0.06493352005878503,-0.15712002029613598,0.7471576559787504,-0.188890495078492,0.09009865562980544,0.42347886795638845,-1.0968639977326267,-1.156910283846958,-0.36562946964947307,0.04273462262864891,0.35478137973877405,-0.7072646324242182,-0.7020143997999587,0.27765405667735643,0.08480114577158913,-1.430007135015237,-0.5177154516582506,-0.39539041039176126,-0.34707801107300745,-0.1600763101492159,-0.7122196489861659,0.974532659693031,-0.5834061386708524,0.15291152671216568,-0.09634653768354613,-0.09088304784474119,0.5563938404998355,0.9004998414896698,blues
-0.6347306577137619,0.80723882604564,0.738181957898295,0.07064539110832532,0.1945336684129915,0.7090484079087859,-0.47897632614439845,1.3959412360520742,-0.5134658243247531,0.6601787736551464,-0.08085077479157038,0.27097332492619847,0.2792128208482046,0.6185838797636349,-0.5531853139389341,0.07058958339161495,0.6165422228489016,0.03872251874027587,0.45139302946969617,0.4804898467644909,0.6528612953053892,-0.137831021654898,-0.5779945947736315,-1.4050823666769197,-1.566123098907509,-0.4311364000416127,0.33615436436269797,1.4607946230303204,0.025726286046524743,-1.2134836230696755,-0.8221669136755169,-0.3416762568698528,-1.4011417143983036,0.36588144469967965,-0.13603838062217563,-0.058188958813479116,-0.39300625069445166,-0.5633754382026016,0.7829751879495501,-0.938298647063622,-2.3057934047624586,0.11748563203307447,0.7305522168487482,-0.25507672192950254,0.7542585074811894,blues
0.5287464456446878,1.2777007573598058,-0.9371427303473269,-0.24440400422459815,-1.082060117419101,0.9892814172030352,-0.9011992823193883,0.20405260980455098,-0.6379734443560072,0.32711021203863794,-1.1147560801494876,0.28387397865251446,-0.7526119568529873,-0.4521260642070341,-1.1944146900287658,0.3966269370084674,-0.9245122616319122,-0.4728312171406993,-0.4016781223983421,-0.194786236382004,-0.6685765397080733,-1.4219721541334305,-0.8025284600718078,0.22477049851793748,1.3222922852263783,-0.2666760134450202,-0.4977955947230833,-0.9344708287537147,-0.48929561047037246,-0.00887743284890005,-0.020723774801930668,1.9261554983242082,1.1757237951358273,-0.9417565907675801,-0.7027567247865992,0.025011502598657614,0.4425901653480777,-0.21292555961866869,0.9159131115319807,-0.9093495267593948,2.0323763148594396,0.6242838069800036,0.5622053947693763,0.189546725395382,0.47833149534960095,blues
-0.5439504616052774,1.563463610854736,0.6692901666159765,-0.5660726178265961,0.23989435846470103,-0.03497746538109324,0.03839960767583431,-0.08374099544745187,0.7474647946172884,0.04726565167027491,0.41292111396833864,0.22990087690786654,0.3810695083938248,-0.5694146155383366,0.21580504531975137,-0.08904974071884827,0.1587475033585081,0.025921433592682314,0.47276204571608665,-0.6130557392337669,-0.3287470464596043,0.354961368699717,1.1084275415898304,1.5253893545593353,2.231632277461853,1.2764173307926856,0.11811601550918388,-1.1912228612244946,-1.1480647537022193,-0.7229538078923091,-0.5274148978057468,0.0668398931666561,1.9983053666407138,-0.6265201254374317,-0.8665392119968393,-0.23846891450224367,-0.32271754042271517,-0.8837112024598919,0.4935938957520968,-1.583157090020751,-0.7335927273222268,-0.5013527569246607,0.3033239448860055,-1.090980158091082,-0.5542520984145834,blues
-0.17624238645271195,0.9080012997897711,-1.3393002065096447,-0.6852548438222542,-2.7527349793605596,-0.0947301049249725,-2.0507362685345,-0.677815158136252,-0.8411680973440901,-0.5392745820156485,-1.31492113317296,-0.7993230236980031,-0.6129649476116305,-1.5373302364370947,-1.3461275280870222,-0.9753866154339398,-0.5304147105252384,-0.15860270176476313,-0.7073405996076964,-2.6369048098706482,-1.457613102026422,-0.24465161156724682,-0.13110472103832677,-1.2009381447454204,-0.9515834695796673,0.9807100994591236,-1.3601950865301116,-1.8518503144165075,-0.8792887096700928,-0.013902864498170192,1.0919354305652456,-1.3105124016479768,-1.1620811683871282,-0.24204331178666127,-0.16510053993717258,0.4403599500960425,0.5854551234006131,0.4226220865960761,0.7721808597986936,-0.5134713189751823,0.8210930056939146,0.6970496983520247,0.6521369932719604,2.155323828407951,-1.2652552313613634,blues
-0.3654553094519229,0.7343135369618353,-0.6151788416772739,-0.04920654709926369,-2.0306859264127737,0.13311770701992567,-1.9333159215513893,-0.31435730177184085,-0.5722988880980433,-0.7256497810258224,-1.1927343984969898,-0.7091319227832966,-1.0033197825769957,-2.0499396125219884,-0.21024286481601562,-1.3036945556488873,0.3795630019109846,-0.8009933739002267,-0.17745312739845182,-1.8803591959642014,-1.3036265259830326,-0.4487063367445667,1.898257856386919,-1.1974644573575932,-2.1963302645825156,-1.1791500935066865,-0.6840474699583303,0.15494053920311895,-1.1564674098382213,-0.9488894564171786,-0.7779770440007558,-0.06938172752137042,-1.0702192418800915,1.4689745596243688,0.5999351381499304,0.7542182730355473,0.5966322389068698,0.3059767771541737,0.8164051769468987,-0.5173659235573832,-2.1336611951237225,0.33490152047107985,1.0314367133573994,2.1149418110551124,-1.03986474848191,blues
-0.5061823035370082,1.1654841252954022,-1.471866112849857,-0.034783761486603,0.910607860610271,-1.2564103717800763,-1.5868546428363441,-0.8942986427080426,0.009477722693678896,-1.6090261811368218,-0.28428295659614294,-1.1237904109884922,-0.26949140700011254,-2.3386400302722,-0.5135746711836355,-2.4362103475192622,-1.5110223942000653,-1.9239223257977631,-0.2595513243641767,-1.4595677704160048,0.3941726105236862,-1.2031818067712574,-2.1628587406817243,-1.8851646657524612,-1.199084965759244,1.0072320436368418,-1.025943724298866,-1.962531966332736,-0.760086003745753,0.5276466684898568,-0.16089334736114005,-0.5606093657558776,0.7726619179436253,2.12864947639773,0.9434322234134658,0.6964459770520607,0.9688311737973753,0.6034228674194466,0.36850857799016357,-1.0384491556311646,-0.7376337723548622,0.6582059820051495,1.2598560467117037,1.3554788870799657,-1.1219858760691925,blues
-0.35027569129089425,1.1741516074975735,-0.8520613169959412,0.2750252725316461,0.45787461757895415,-0.25509293617581086,-1.5743264423338155,-0.11295180222970103,-0.5533212162435833,-1.3664580805456976,-0.36986152360365826,-1.679757383374135,0.1981794525172703,-1.938943989853385,-1.0180474503605197,-2.0796281195951134,-1.4176643362942312,-2.9207978688479326,-0.5889879610455471,-1.9844143452279888,-1.0359224710796984,-0.7398319331766758,-0.8562798931148247,-1.3888091094182513,-1.1988819905951156,-1.0404816435884532,-1.3507799500206525,-1.6759711840048757,-0.7198627858465729,0.6492033700090464,1.9271279900575244,0.10902051860837467,-0.34867460980515524,1.6845197363621993,0.4003863729557283,0.09333766279824866,0.5651073300659352,0.3409478012954391,0.65290863957457,-1.0485423186755767,-1.4255984647643014,0.41520573645700415,0.645051970030806,1.1991024429345702,-1.2557832211190245,blues
0.2321608544823603,0.6952292296260595,-0.24814644936108396,0.5766199131147817,-0.5503411314804006,0.45793198004804064,-1.3747003767715735,1.228508504868187,-0.5682656077416557,1.672982104117279,-0.10143570957123503,0.37153117625797877,-1.2771976658303452,0.6540265071780547,-0.27965123757917376,-0.5508965124959161,-0.6828217430700647,0.5799090312502424,1.497678624186131,-0.39900879299021413,-0.5400244236159711,-0.4514451552318219,-0.17399175229550048,0.4758309758212556,1.0948973627152454,0.7094944397929223,1.180565990101655,-0.27306164084839796,-0.005100838672887129,0.5132735062077817,-0.02452927527480423,0.7461531084473964,1.9952756552357274,-0.49911579736681894,-0.9226029140574707,-0.821825849708306,0.20031592256566702,-0.5154882054056361,1.0550395111949114,-0.6745739145231563,-1.91344752056039,0.08531788476660385,0.05072148049857374,-1.066211047744746,-0.5733604801038996,blues
-0.6877898955709248,0.5238086845680601,-0.1883472493673802,0.24824163588056955,-1.6749671489442988,-0.00670718496489421,-0.5451642944975377,0.023761918189193636,-0.9994144405635133,-0.2750187724885071,-0.17050158003391264,0.05141485518585343,0.6507857637673335,-1.1912412461905986,0.5528617829501731,-0.3666808187452449,0.3380960583249261,-0.6138098613514206,1.2958666167866388,-0.7737534793983885,-1.2233726699992247,-0.6065030953359349,0.8213467593096161,-1.1260762026480058,-1.6324796425044175,-0.9845515798831698,-1.2035640073945177,0.20620911789923707,-1.0781280006740561,-1.8614722018840384,-1.2538217423616682,-1.1594558075924135,-1.8262765690807745,0.597687989145348,0.818520662639121,0.34354384955907485,-0.26419650670472494,0.07349444688218112,0.6913806693602003,-0.5372738818584608,-1.091363308906636,-0.5091796763327436,-0.5556042097825963,1.56918271325256,1.048825134943054,blues
